Date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m2),PAR (µmol/m2/s),max. PAR (µmol/m2/s),Tlog (degC),CO2 (ppm)
18-04-2017,994.9895833,2.302916667,275.8603472,0.701944444,89.26388889,7.238472222,6.434791667,0.803472222,4.032986111,6.468055556,1255.259792,1.985,3.589444444,145.6204167,0.1,204.0277778,97.83541667,195.6372917,286.9043056,13.52229167,414.5854167
19-04-2017,1004.901042,1.16375,273.9405556,-2.735208333,76.19368056,6.678611111,5.011388889,1.667013889,3.107916667,4.987708333,1273.733681,2.840069444,4.796180556,55.14243056,0.003472222,81.94444444,155.6743056,293.56625,458.7686111,11.36159722,414.0805556
20-04-2017,1007.397292,2.47625,275.0558333,-4.364930556,61.58055556,7.410347222,4.419166667,2.991527778,2.732986111,4.386597222,1271.195139,1.591597222,2.784583333,142.2111806,0,0,199.8617361,376.7451389,568.0885417,14.165,413.7180556
21-04-2017,1000.537083,7.638125,280.7593056,0.710972222,63.14201389,10.95472222,6.508472222,4.446041667,4.058333333,6.508333333,1238.652153,1.833333333,3.797222222,223.6354167,0,0,181.4255556,353.6275,442.136875,18.94673611,418.4611111
22-04-2017,993.8220833,7.377361111,281.0350694,1.606319444,67.89020833,10.35208333,6.967569444,3.385069444,4.3725,7.010416667,1230.867153,2.024027778,4.261597222,255.9118056,0.022916667,79.51388889,124.0777778,246.5368056,424.2045833,18.30013889,411.3756944
23-04-2017,995.0375694,5.699722222,279.2569444,-0.902986111,63.10513889,9.217013889,5.727916667,3.489305556,3.588472222,5.755694444,1240.369514,2.031041667,4.215138889,268.0841667,0.001388889,7.916666667,145.2589583,285.5572917,452.3789583,16.64229167,411.1645833
24-04-2017,988.5904861,8.321944444,282.4134722,-0.182777778,57.55208333,11.48236111,6.039375,5.442638889,3.810208333,6.111180556,1221.092986,2.672083333,4.298402778,211.1229167,0,0,283.9593056,543.8351389,569.5177083,19.65520833,416.8354167
25-04-2017,979.9697917,6.670902778,281.4547222,0.884375,67.16076389,9.864097222,6.539722222,3.324791667,4.161805556,6.674097222,1216.930556,1.647986111,2.996388889,205.8008333,0,8.055555556,71.64104167,148.9904861,176.31625,18.09277778,424.0090278
26-04-2017,984.6932639,5.54625,279.9377778,-0.836597222,64.52256944,9.156388889,5.755416667,3.400625,3.64375,5.844722222,1228.140486,1.225763889,2.086805556,152.0353472,0,0,142.5675,280.259375,337.2407639,17.85708333,418.2263889
27-04-2017,987.6348611,4.751527778,278.9013194,0.2275,73.83368056,8.765625,6.230763889,2.534652778,3.933541667,6.308541667,1235.202986,1.117638889,2.030972222,155.4596528,0,6.944444444,136.2686111,262.6109722,301.0763194,17.0775,423.4277778
28-04-2017,986.6298611,6.969236111,281.2094444,-0.123055556,63.45027778,10.23763889,6.078611111,4.158680556,3.841527778,6.161458333,1224.270833,1.607708333,2.827916667,133.7297917,0,0,220.7173611,414.6846528,530.8675694,18.62159722,419.6145833
29-04-2017,990.4035417,7.659375,281.5947917,0.458472222,61.03215278,10.57819444,6.329375,4.248125,3.984930556,6.391458333,1225.703819,1.338611111,2.616180556,139.1453472,0,2.847222222,135.8514583,266.6695139,427.7990972,19.20840278,421.2125
30-04-2017,989.4009722,9.511180556,283.5366667,0.719791667,56.65284722,12.32,6.444444444,5.875833333,4.061805556,6.513819444,1216.645139,2.689305556,4.720694444,110.8978472,0,0,266.1915972,499.7567361,621.9319444,20.90284722,420.9854167
01-05-2017,984.6509722,11.23805556,285.6586111,3.267430556,58.98305556,13.75805556,7.762083333,5.99625,4.917847222,7.882708333,1202.75625,2.499375,4.019375,65.48326389,0,0,214.2941667,407.8473611,481.9427083,21.85625,411.4520833
02-05-2017,986.8304167,8.624861111,282.8554861,5.316458333,80.23208333,11.23611111,8.936875,2.299444444,5.652708333,9.056736111,1215.829653,2.822083333,4.401597222,100.9643056,0.034027778,131.4583333,60.75645833,128.8634028,89.40236111,18.941875,417.0298611
03-05-2017,992.6615972,10.87993056,284.639375,5.764930556,72.55763889,13.43208333,9.239722222,4.192083333,5.810833333,9.307986111,1213.413125,3.035416667,4.718541667,86.56930556,0,0,203.4481944,396.9307639,445.4991667,20.66791667,419.5638889
04-05-2017,990.5811111,8.696597222,282.620625,7.083055556,89.65902778,11.28472222,10.09076389,1.193819444,6.360972222,10.18694444,1219.611111,3.335902778,4.925416667,43.77,0.001388889,0.972222222,34.64958333,76.87541667,89.55222222,17.90916667,417.6666667
05-05-2017,992.5710417,8.942430556,282.7052083,6.749097222,86.35486111,11.49131944,9.859305556,1.632083333,6.201111111,9.932777778,1221.120694,1.331319444,2.301041667,112.8754861,0,0,77.41145833,163.269375,194.1879167,19.88729167,415.9458333
06-05-2017,987.4699306,12.21104167,286.4054167,8.534166667,79.18645833,14.55534722,11.18034722,3.374444444,7.075486111,11.32604167,1200.491181,2.791180556,4.22875,60.37569444,0,0,195.2114583,380.2564583,555.6611111,22.21097222,419.7145833
07-05-2017,985.9209722,13.326875,287.6508333,8.278611111,72.88881944,15.60722222,10.95381944,4.653402778,6.939861111,11.10979167,1193.9625,1.693125,2.861597222,101.2485417,0,0,236.0715972,454.8475,573.3050694,24.32375,416.2375
08-05-2017,989.1770833,9.684583333,283.7277778,6.041388889,78.35673611,12.14444444,9.427152778,2.717222222,5.95125,9.5325,1214.005486,2.068680556,3.904583333,193.0830556,0.013194444,47.36111111,133.4253472,266.4695833,358.66375,20.96416667,415.4263889
09-05-2017,991.6899306,6.290763889,280.1189583,0.029444444,66.26152778,9.617291667,6.18375,3.433125,3.887152778,6.234722222,1233.374792,1.381041667,2.526458333,145.8342361,0.000694444,9.930555556,161.8056944,314.2453472,437.3777778,17.83659722,410.8555556
10-05-2017,983.2047917,8.890416667,283.4252083,1.090347222,61.85729167,12.28395833,6.662152778,5.622152778,4.227222222,6.778125,1211.921806,1.753472222,3.1625,185.5246528,0,224.7222222,268.0638889,517.37,642.2280556,20.67770833,416.4493056
11-05-2017,976.7685417,14.168125,289.2706944,5.320763889,58.55805556,17.471875,9.016666667,8.455138889,5.764583333,9.234513889,1180.830486,1.366944444,2.438333333,135.3446528,0,389.9305556,262.6338889,505.7709028,568.0873611,25.85277778,418.1138889
12-05-2017,976.7466667,14.05993056,289.159375,10.19909722,78.86180556,16.27020833,12.59076389,3.679097222,8.055763889,12.88625,1178.985972,1.148125,2.0025,181.12875,0.086805556,268.4722222,104.84125,210.6790972,241.895625,25.15604167,432.1791667
13-05-2017,984.7002778,15.21472222,289.6480556,11.08791667,79.02055556,17.84458333,13.25798611,4.586666667,8.417638889,13.46388889,1183.6975,1.607777778,2.795,204.1769444,0.027083333,12.56944444,216.4803472,417.9295833,488.7648611,26.79784722,419.6590278
14-05-2017,994.1992361,14.49097222,288.1289583,10.91590278,81.08208333,16.87756944,13.10680556,3.770277778,8.240902778,13.18298611,1198.169306,1.131319444,2.108055556,188.6568056,0.003472222,25.48611111,163.6388889,325.0708333,426.7170833,25.49319444,423.9555556
15-05-2017,1001.415347,15.34493056,288.3871528,9.134027778,68.94694444,17.82173611,11.64458333,6.176875,7.265416667,11.62895833,1204.013472,1.277083333,2.541180556,178.8925,0.000694444,0.694444444,267.3834028,518.354375,710.0298611,25.85243056,422.6875
16-05-2017,1002.195139,16.67298611,289.6529167,8.943958333,63.43020833,19.93534722,11.48756944,8.448402778,7.161180556,11.46291667,1199.793681,1.313819444,2.232777778,138.6294444,0,1.180555556,232.3219444,459.58,485.8734028,28.04791667,426.4326389
17-05-2017,995.1859722,21.22465278,294.7951389,11.55263889,55.56604167,25.87763889,13.64465278,12.23305556,8.573541667,13.71166667,1171.795278,1.598333333,2.761805556,154.1673611,0,0,308.9872917,613.7060417,666.3472222,32.96555556,425.7645833
18-05-2017,985.8275,21.95409722,296.3228472,12.34527778,56.05076389,27.20444444,14.4325,12.77173611,9.15875,14.64201389,1157.525,1.768055556,3.097847222,178.3171528,0,0,264.224375,528.9340972,578.1207639,32.98215278,412.9736111
19-05-2017,983.1390972,17.84361111,292.4251389,13.495625,76.81430556,20.98638889,15.58583333,5.400694444,9.923402778,15.85652778,1170.106528,2.369861111,4.401319444,177.4176389,0,126.25,216.1636806,431.4711806,551.9286111,28.18736111,414.6722222
20-05-2017,994.3029861,13.69527778,287.3234028,7.796458333,69.46770833,15.95145833,10.60034722,5.350763889,6.658541667,10.66243056,1202.734236,1.509375,2.920972222,248.5323611,0,18.19444444,252.8560417,480.6063889,689.256875,24.67986111,405.9604167
21-05-2017,999.39,14.10520833,287.31625,7.197361111,65.51805556,16.58506944,10.16965278,6.415277778,6.354652778,10.17618056,1207.512292,1.647638889,2.78,91.12069444,0,0,307.4014583,573.1805556,670.1019444,25.03694444,419.7208333
22-05-2017,994.1951389,14.436875,288.0777778,6.917152778,63.32854167,17.03708333,9.977777778,7.059861111,6.265972222,10.03520833,1199.986111,1.669444444,2.803263889,142.4961111,0.046527778,0,237.219375,458.9779861,593.6742361,24.90513889,424.0520833
23-05-2017,990.3931944,16.61319444,290.5754167,9.666458333,66.16791667,19.995,12.13708333,7.857847222,7.659583333,12.25604167,1185.591458,1.718958333,2.938263889,217.6128472,0.052083333,10.41666667,247.9597917,481.2253472,585.7405556,28.04340278,419.9152778
24-05-2017,994.6859028,13.65319444,287.2506944,6.588333333,62.73097222,15.74791667,9.771875,5.975694444,6.133194444,9.823680556,1203.696181,1.635694444,3.436041667,250.6397222,0.000694444,11.38888889,195.575,383.3198611,612.1186111,24.54263889,408.1673611
25-05-2017,995.4338194,14.83333333,288.3711806,8.922916667,69.05125,17.23555556,11.45215278,5.783472222,7.187291667,11.50458333,1199.017083,1.478819444,2.739444444,193.5081944,0,0,244.4916667,482.0327083,732.2525,25.80888889,420.3701389
26-05-2017,995.0772222,17.50104167,291.0733333,11.45472222,69.26395833,20.66111111,13.58847222,7.073125,8.537986111,13.65569444,1186.729931,1.398888889,2.492222222,143.6359722,0,0,294.8751389,576.193125,741.825625,28.6775,424.2041667
27-05-2017,994.8408333,19.89138889,293.4863194,11.10861111,60.31263889,24.19659722,13.26076389,10.93569444,8.332986111,13.32909722,1176.992569,1.601388889,2.903333333,124.4163194,0,0,347.8703472,663.0869444,676.9861806,31.17118056,425.9215278
28-05-2017,992.4788194,22.88118056,296.6829861,11.853125,52.02694444,29.13298611,13.95243056,15.18125,8.791944444,14.05923611,1162.056389,1.492986111,2.702152778,192.2377778,0,0,331.9415972,638.0295139,685.0744444,34.25118056,417.0243056
29-05-2017,987.5929167,22.69326389,296.9136111,14.55048611,61.56631944,28.75291667,16.72729167,12.02590278,10.60631944,16.94055556,1155.795833,1.286597222,2.31875,165.286875,0,0,266.6096528,534.1991667,572.2353472,33.85722222,438.0930556
30-05-2017,987.0263889,19.67979167,293.9365972,16.02611111,80.90673611,23.45569444,18.26,5.19625,11.58868056,18.50090278,1166.119931,1.978888889,3.4025,195.2397917,0.100694444,44.44444444,186.8263194,388.3660417,357.8585417,30.00986111,435.6027778
31-05-2017,993.4171528,18.39520833,292.1065278,12.24138889,68.67118056,21.37236111,14.32548611,7.047013889,9.020208333,14.42159722,1180.560972,1.561041667,3.032013889,245.9390278,0.000694444,0,251.013125,493.8583333,597.4352778,29.49048611,411.4972222
01-06-2017,994.9698611,17.26131944,290.8414583,9.233888889,61.853125,20.16875,11.78895833,8.379166667,7.402569444,11.84770833,1188.301042,1.210833333,2.335694444,139.3995833,0,0,337.399375,645.5864583,702.8119444,28.79979167,422.3861111
02-06-2017,991.3075,18.72847222,292.6203472,10.28034722,59.96888889,22.98451389,12.70486111,10.27993056,8.013819444,12.81965278,1177.941042,1.345833333,2.421805556,140.7244444,0,0,322.0702083,635.5248611,688.3023611,30.02180556,420.3798611
03-06-2017,986.9454861,18.88131944,293.1413194,14.16041667,75.28479167,22.22520833,16.25854167,5.966875,10.31361111,16.47652778,1170.081875,1.806458333,2.983333333,150.515625,0.143055556,34.30555556,189.2283333,390.2359028,493.2519444,29.13555556,420.4486111
04-06-2017,985.9004167,16.15840278,290.4954167,11.85770833,78.27458333,18.54173611,14.10854167,4.433263889,8.955347222,14.31736111,1180.72375,1.618125,3.111944444,242.1823611,0.091666667,162.2916667,188.7465972,376.9005556,466.7266667,26.25715278,420.3277778
05-06-2017,987.9334722,14.94868056,289.1122917,10.85520833,77.490625,17.32625,13.05381944,4.272083333,8.261527778,13.21548611,1188.731806,1.263263889,2.209791667,167.7647222,0.001388889,20.34722222,183.2215972,375.15625,445.1315972,26.02756944,424.0222222
06-06-2017,979.2399306,15.30763889,290.2054861,11.35944444,78.86173611,17.79708333,13.53263889,4.265,8.642083333,13.82104167,1176.563125,2.901458333,4.476041667,200.7034722,0.020138889,29.72222222,200.2852778,403.329375,492.6396528,25.56152778,416.8666667
07-06-2017,986.9040972,12.80083333,287.0405556,6.080347222,64.41791667,14.93923611,9.431736111,5.506666667,5.964930556,9.555555556,1197.970972,4.886666667,7.644513889,215.2180556,0,4.791666667,304.4290278,591.1594444,696.3584722,22.00423611,408.2611111
08-06-2017,991.8205556,16.11875,289.9600694,7.749375,59.36243056,18.86756944,10.56458333,8.302777778,6.652083333,10.65236111,1189.824514,3.389861111,5.006111111,208.1680556,0.000694444,0,276.235,562.5895833,623.9859028,25.488125,404.1326389
09-06-2017,987.8236806,17.82152778,292.0053472,9.794861111,61.97020833,21.35770833,12.18416667,9.173402778,7.709097222,12.33513889,1177.485347,2.490972222,4.178194444,209.4902778,0.027777778,27.56944444,239.4126389,474.2180556,539.1688194,28.63958333,412.1680556
10-06-2017,993.8447917,16.35236111,290.0227083,9.811041667,69.05465278,19.29444444,12.18715278,7.107430556,7.663333333,12.26229167,1190.596736,1.379791667,2.596944444,211.4825694,0,0,273.5411111,570.4131944,757.8703472,28.52027778,413.9069444
11-06-2017,991.4548611,21.43340278,295.3225694,11.9525,57.53145833,26.87131944,14.04347222,12.82777778,8.860347222,14.16777778,1166.625972,2.164027778,3.511875,184.3583333,0,0,325.6996528,671.6372222,719.2977778,33.05083333,420.7722222
12-06-2017,987.1076389,20.53333333,294.7865278,11.13659722,55.80305556,24.44951389,13.42020833,11.02819444,8.503402778,13.59909722,1164.927569,2.084097222,4.115069444,258.9880556,0.000694444,0,290.6059722,599.7017361,702.3765278,31.82347222,412.8888889
13-06-2017,991.7395833,15.87118056,289.7174306,9.006875,63.99097222,18.17361111,11.50715278,6.665833333,7.248958333,11.6025,1190.119306,1.707430556,3.146041667,249.9966667,0,0,155.6796528,314.9024306,237.0365972,26.82520833,408.8868056
14-06-2017,992.7931944,16.84055556,290.6022222,9.645763889,64.67430556,19.84840278,12.01715278,7.830902778,7.563472222,12.10506944,1187.411806,1.467222222,2.579027778,108.2690278,0,0,351.1136111,681.7539583,742.3471528,28.71027778,417.4069444
15-06-2017,989.3421528,19.811875,293.8732639,12.10708333,64.09125,24.36798611,14.29236111,10.07527778,9.038819444,14.45027778,1170.439514,1.331041667,2.307847222,156.0609028,0.0375,22.08333333,303.6075694,613.8364583,681.1063194,31.76798611,417.7722222
16-06-2017,990.6479861,17.33569444,291.2774306,11.96284722,71.81930556,19.88923611,14.19923611,5.69,8.969652778,14.339375,1181.570764,1.802083333,3.743819444,262.7294444,0.000694444,2.152777778,181.0754167,355.7724306,474.9409722,28.10597222,408.2076389
17-06-2017,996.8497917,15.63756944,289.0582639,9.610069444,68.09513889,18.00138889,12.02909722,5.971805556,7.539791667,12.06618056,1197.051111,2.525416667,4.765277778,256.7590278,0,0,247.5658333,502.6193056,775.8572917,26.26916667,403.3694444
18-06-2017,998.6740972,18.64479167,291.9169444,11.68520833,66.60076389,22.14423611,13.76256944,8.381388889,8.616041667,13.78013889,1186.263194,1.265277778,2.3725,131.5585417,0,0,326.915625,674.9904167,736.0457639,30.66791667,412.0854167
19-06-2017,994.6775694,21.64868056,295.2627778,12.65916667,59.56493056,27.38833333,14.72534722,12.66222222,9.262777778,14.80784722,1169.323194,1.625347222,2.697152778,134.4220139,0,17.77777778,336.8181944,683.01375,696.2566667,33.22458333,418.9680556
20-06-2017,990.0070139,23.34944444,297.3634028,14.86465278,61.01993056,29.81625,16.97326389,12.84305556,10.73409722,17.14555556,1155.925764,1.761666667,3.197708333,125.8718056,0,27.01388889,323.4473611,649.99,687.1818056,34.82611111,418.1416667
21-06-2017,991.0606944,21.28541667,295.2036111,12.83993056,59.35555556,25.86902778,14.89951389,10.96854167,9.405763889,15.03590278,1166.053333,1.718888889,3.139027778,107.581875,0,0,325.8609028,677.1794444,707.2214583,32.84923611,404.6555556
22-06-2017,986.34875,22.20604167,296.5318056,14.99805556,68.49583333,28.81173611,17.14416667,11.66763889,10.88506944,17.38472222,1156.280556,2.361944444,4.035416667,180.7890278,0.051388889,63.40277778,258.705,556.1139583,603.5009722,33.28722222,422.4333333
23-06-2017,987.0523611,20.37486111,294.6301389,14.16472222,68.90715278,24.21048611,16.21479167,7.995486111,10.28354167,16.42951389,1164.202431,2.046944444,3.996944444,246.1006944,0,0.208333333,215.8575,442.3528472,514.5361806,30.65979167,408.0173611
24-06-2017,987.9841667,20.34826389,294.5261111,12.05625,60.94534722,24.38493056,14.10965278,10.27534722,8.930694444,14.28090278,1166.458194,2.253333333,4.042013889,226.9341667,0,0,349.2174306,683.7028472,745.3058333,31.54041667,419.1180556
25-06-2017,985.6724306,19.15868056,293.5283333,12.82902778,67.97569444,22.62381944,14.84958333,7.774930556,9.424444444,15.065625,1168.106667,2.249166667,4.061319444,220.3500694,0,0.625,180.3878472,363.7986806,563.4740972,29.83736111,417.55
26-06-2017,986.1528472,18.29125,292.6159028,12.72770833,70.39347222,21.15472222,14.73652778,6.418611111,9.347847222,14.94361111,1172.091181,1.975347222,3.553402778,163.2978472,0,0,205.3932639,418.0738889,536.2915972,29.06895833,404.5305556
27-06-2017,984.398125,17.450625,291.9226389,13.51659722,78.41847222,20.34506944,15.57159722,4.773819444,9.900416667,15.82104167,1173.141319,2.060138889,3.166944444,72.72131944,0,8.958333333,189.7102778,392.1786806,462.0302778,27.57611111,414.96875
28-06-2017,974.4647222,19.085,294.4163889,15.04347222,77.9875,22.37652778,17.17138889,5.204722222,11.03555556,17.62326389,1153.945903,1.709861111,2.819583333,187.2897222,0.025,35,180.0035417,374.6794444,513.8402083,29.70541667,414.65
29-06-2017,971.1571528,15.67402778,291.261875,14.18395833,90.90416667,17.8675,16.22875,1.639236111,10.46034722,16.71159722,1163.92,1.402569444,2.569513889,210.2044444,0.049305556,180.2777778,71.44395833,164.7879167,176.4825,25.81770833,436.3048611
30-06-2017,977.9447917,17.42270833,292.4414583,10.69604167,66.188125,20.11597222,12.91819444,7.197847222,8.259166667,13.21166667,1166.596319,3.737986111,6.416597222,220.7131944,0,0.972222222,255.2175694,517.7560417,560.4697917,27.04034722,405.9763889
01-07-2017,982.2620833,15.88965278,290.5327083,11.59493056,76.18645833,18.18111111,13.72194444,4.459444444,8.733819444,13.96701389,1177.605903,3.250972222,5.35625,224.2270833,0.015277778,67.43055556,139.9984028,292.728125,346.375,25.73111111,410.1083333
